order_item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM01500,ORD00241,PROD0431,5,564.73,39
ITEM01501,ORD00698,PROD0225,5,805.56,9
ITEM01502,ORD00652,PROD0012,2,3678.79,47
ITEM01503,ORD00674,PROD0124,2,559.09,44
ITEM01504,ORD00560,PROD0103,4,802.23,18
ITEM01505,ORD00684,PROD0052,5,6055.03,42
ITEM01506,ORD00282,PROD0201,4,2291.63,6
ITEM01507,ORD00476,PROD0214,4,4834.66,18
ITEM01508,ORD00469,PROD0062,5,2859.19,37
ITEM01509,ORD00311,PROD0018,5,4253.5,22
ITEM01510,ORD00143,PROD0240,4,368.61,10
ITEM01511,ORD00367,PROD0257,5,551.53,45
ITEM01512,ORD00538,PROD0200,5,1275.13,41
ITEM01513,ORD00156,PROD0181,5,635.77,45
ITEM01514,ORD00144,PROD0143,3,6364.48,4
ITEM01515,ORD00661,PROD0248,4,2230.02,38
ITEM01516,ORD00675,PROD0093,5,6474.97,32
ITEM01517,ORD00675,PROD0270,3,4993.44,20
ITEM01518,ORD00603,PROD0490,5,851.63,39
ITEM01519,ORD00414,PROD0035,1,3890.45,46
ITEM01520,ORD00163,PROD0119,1,259.98,31
ITEM01521,ORD00696,PROD0244,3,6503.86,49
ITEM01522,ORD00243,PROD0054,2,5454.53,24
ITEM01523,ORD00431,PROD0473,1,1296.04,16
ITEM01524,ORD00118,PROD0020,1,1310.11,23
ITEM01525,ORD00622,PROD0324,1,1293.36,20
ITEM01526,ORD00111,PROD0358,4,1296.91,40
ITEM01527,ORD00588,PROD0285,2,3834.68,31
ITEM01528,ORD00449,PROD0348,3,1933.41,47
ITEM01529,ORD00166,PROD0223,5,191.55,12
ITEM01530,ORD00089,PROD0299,1,6292.02,42
ITEM01531,ORD00099,PROD0105,1,5578.37,0
ITEM01532,ORD00369,PROD0397,4,7091.02,4
ITEM01533,ORD00349,PROD0095,5,6768.06,13
ITEM01534,ORD00585,PROD0424,4,5858.29,22
ITEM01535,ORD00634,PROD0461,5,7276.05,4
ITEM01536,ORD00450,PROD0219,4,2574.74,36
ITEM01537,ORD00081,PROD0066,5,4123.51,7
ITEM01538,ORD00511,PROD0119,1,255.46,21
ITEM01539,ORD00024,PROD0115,3,6219.71,16
ITEM01540,ORD00400,PROD0361,3,5750.01,10
ITEM01541,ORD00295,PROD0039,5,3330.3,33
ITEM01542,ORD00626,PROD0257,3,583.9,3
ITEM01543,ORD00560,PROD0358,1,1375.68,16
ITEM01544,ORD00669,PROD0016,1,3081.04,16
ITEM01545,ORD00206,PROD0172,1,1579.34,35
ITEM01546,ORD00338,PROD0474,1,172.34,4
ITEM01547,ORD00578,PROD0464,5,798.58,48
ITEM01548,ORD00037,PROD0178,1,5046.07,38
ITEM01549,ORD00628,PROD0476,1,3436.6,30
ITEM01550,ORD00133,PROD0139,1,6015.86,31
ITEM01551,ORD00520,PROD0116,3,6779.14,19
ITEM01552,ORD00234,PROD0011,1,4997.56,50
ITEM01553,ORD00201,PROD0274,5,3166.95,43
ITEM01554,ORD00019,PROD0283,4,3921.12,49
ITEM01555,ORD00387,PROD0357,2,231.86,27
ITEM01556,ORD00563,PROD0071,1,3039.66,39
ITEM01557,ORD00377,PROD0181,2,636.5,3
ITEM01558,ORD00244,PROD0119,1,254.55,14
ITEM01559,ORD00423,PROD0383,5,5498.45,0
ITEM01560,ORD00256,PROD0417,1,4034.95,8
ITEM01561,ORD00450,PROD0093,3,5314.27,22
ITEM01562,ORD00617,PROD0336,2,2893.24,8
ITEM01563,ORD00621,PROD0204,4,1252.12,42
ITEM01564,ORD00079,PROD0040,3,1052.36,13
ITEM01565,ORD00507,PROD0362,3,1955.13,14
ITEM01566,ORD00455,PROD0366,3,7288.83,49
ITEM01567,ORD00565,PROD0150,2,5511.03,17
ITEM01568,ORD00327,PROD0358,5,1345.22,3
ITEM01569,ORD00355,PROD0462,4,890.7,39
ITEM01570,ORD00498,PROD0144,-1,309.94,8
ITEM01571,ORD00534,PROD0119,3,265.42,13
ITEM01572,ORD00126,PROD0191,2,4817.57,15
ITEM01573,ORD00451,PROD0333,4,1647.77,1
ITEM01574,ORD00511,PROD0429,1,3489.19,37
ITEM01575,ORD00394,PROD0154,1,2192.41,39
ITEM01576,ORD00394,PROD0254,1,7574.33,24
ITEM01577,ORD00455,PROD0023,2,575.47,11
ITEM01578,ORD00676,PROD0221,5,5610.35,19
ITEM01579,ORD00033,PROD0278,3,6082.43,38
ITEM01580,ORD00345,PROD0473,3,1612.78,37
ITEM01581,ORD00222,PROD0388,1,6541.03,39
ITEM01582,ORD00445,PROD0444,4,4932.6,47
ITEM01583,ORD00059,PROD0414,1,5343.74,46
ITEM01584,ORD00695,PROD0148,5,1598.96,36
ITEM01585,ORD00582,PROD0394,-5,4424.5,24
ITEM01586,ORD00479,PROD0382,2,320.08,0
ITEM01587,ORD00288,PROD0410,3,2404.4,15
ITEM01588,ORD00556,PROD0152,3,2047.37,2
ITEM01589,ORD00631,PROD0141,3,1567.43,16
ITEM01590,ORD00669,PROD0415,5,2462.29,19
ITEM01591,ORD00583,PROD0339,3,2316.01,11
ITEM01592,ORD00455,PROD0237,1,5622.45,29
ITEM01593,ORD00038,PROD0495,3,4154.1,35
ITEM01594,ORD00224,PROD0210,1,5602.47,5
ITEM01595,ORD00284,PROD0460,5,2346.4,4
ITEM01596,ORD00452,PROD0093,3,6575.32,17
ITEM01597,ORD00266,PROD0445,4,5609.59,40
ITEM01598,ORD00179,PROD0076,5,213.58,14
ITEM01599,ORD00118,PROD0336,1,2304.31,32
ITEM01600,ORD00451,PROD0297,3,2902.9,45
ITEM01601,ORD00234,PROD0032,3,7653.79,1
ITEM01602,ORD00695,PROD0433,3,4716.56,2
ITEM01603,ORD00615,PROD0121,3,3026.6,32
ITEM01604,ORD00455,PROD0058,5,2042.27,13
ITEM01605,ORD00334,PROD0293,3,3272.46,43
ITEM01606,ORD00426,PROD0037,4,6670.95,9
ITEM01607,ORD00026,PROD0168,5,3124.78,21
ITEM01608,ORD00418,PROD0460,3,2293.04,18
ITEM01609,ORD00637,PROD0016,2,3108.97,18
ITEM01610,ORD00154,PROD0467,5,5488.95,38
ITEM01611,ORD00217,PROD0414,3,5279.83,49
ITEM01612,ORD00521,PROD0402,5,5866.94,13
ITEM01613,ORD00388,PROD0426,5,5866.13,46
ITEM01614,ORD00154,PROD0196,1,2558.13,14
ITEM01615,ORD00579,PROD0258,5,6901.09,46
ITEM01616,ORD00429,PROD0276,1,4997.96,33
ITEM01617,ORD00053,PROD0311,4,1069.14,33
ITEM01618,ORD00452,PROD0163,3,2816.08,36
ITEM01619,ORD00301,PROD0467,2,6038.93,49
ITEM01620,ORD00371,PROD0119,4,235.13,7
ITEM01621,ORD00247,PROD0228,4,3666.68,22
ITEM01622,ORD00574,PROD0259,1,5366.81,41
ITEM01623,ORD00496,PROD0310,2,3546.71,26
ITEM01624,ORD00236,PROD0292,2,718.52,15
ITEM01625,ORD00418,PROD0346,5,7173.09,38
ITEM01626,ORD00267,PROD0408,3,2296.72,7
ITEM01627,ORD00084,PROD0210,4,5485.8,9
ITEM01628,ORD00590,PROD0254,2,7647.07,29
ITEM01629,ORD00016,PROD0086,1,4678.12,48
ITEM01630,ORD00568,PROD0365,4,3563.86,8
ITEM01631,ORD00035,PROD0427,4,4464.02,10
ITEM01632,ORD00075,PROD0068,5,5917.58,24
ITEM01633,ORD00433,PROD0182,2,3517.49,35
ITEM01634,ORD00248,PROD0365,3,2969.87,21
ITEM01635,ORD00606,PROD0312,5,4966.22,46
ITEM01636,ORD00047,PROD0038,3,2389.34,26
ITEM01637,ORD00646,PROD0231,4,3506.48,30
ITEM01638,ORD00138,PROD0376,2,6051.16,37
ITEM01639,ORD00522,PROD0043,2,4931.05,37
ITEM01640,ORD00608,PROD0190,4,2701.26,28
ITEM01641,ORD00181,PROD0261,5,2689.51,49
ITEM01642,ORD00100,PROD0119,3,247.79,3
ITEM01643,ORD00578,PROD0266,5,1095.53,27
ITEM01644,ORD00293,PROD0166,4,5544.59,11
ITEM01645,ORD00147,PROD0022,2,1693.63,17
ITEM01646,ORD00589,PROD0451,5,4530.7,22
ITEM01647,ORD00292,PROD0085,1,1542.81,31
ITEM01648,ORD00450,PROD0115,2,5214.67,16
ITEM01649,ORD00621,PROD0386,1,1069.51,42
ITEM01650,ORD00286,PROD0073,1,624.62,32
ITEM01651,ORD00173,PROD0015,5,6204.46,34
ITEM01652,ORD00551,PROD0410,2,2342.94,1
ITEM01653,ORD00379,PROD0105,3,5771.34,36
ITEM01654,ORD00437,PROD0375,4,5088.26,29
ITEM01655,ORD00303,PROD0471,1,3675.71,7
ITEM01656,ORD00456,PROD0456,4,2575.88,5
ITEM01657,ORD00141,PROD0143,1,6437.41,5
ITEM01658,ORD00228,PROD0373,1,535.81,32
ITEM01659,ORD00344,PROD0142,4,2760.8,32
ITEM01660,ORD00689,PROD0398,1,4343.83,20
ITEM01661,ORD00040,PROD0222,1,6006.02,50
ITEM01662,ORD00534,PROD0163,2,3385.82,42
ITEM01663,ORD00642,PROD0019,1,1813.52,37
ITEM01664,ORD00386,PROD0447,2,6800.66,16
ITEM01665,ORD00482,PROD0078,-4,7535.43,46
ITEM01666,ORD00509,PROD0145,2,5905.24,5
ITEM01667,ORD00529,PROD0439,2,585.25,4
ITEM01668,ORD00503,PROD0286,5,4660.22,11
ITEM01669,ORD00040,PROD0215,3,6030.19,40
ITEM01670,ORD00598,PROD0121,3,3391.71,42
ITEM01671,ORD00185,PROD0450,3,1376.52,18
ITEM01672,ORD00685,PROD0249,4,739.21,25
ITEM01673,ORD00613,PROD0183,5,6649.65,6
ITEM01674,ORD00225,PROD0058,3,2269.32,28
ITEM01675,ORD00334,PROD0127,4,1030.51,29
ITEM01676,ORD00327,PROD0339,1,2021.12,25
ITEM01677,ORD00132,PROD0397,4,7631.2,31
ITEM01678,ORD00616,PROD0211,2,4878.05,17
ITEM01679,ORD00520,PROD0111,4,4098.5,49
ITEM01680,ORD00331,PROD0134,3,4728.54,28
ITEM01681,ORD00436,PROD0205,3,5686.71,17
ITEM01682,ORD00498,PROD0373,2,537.86,2
ITEM01683,ORD00316,PROD0230,4,1647.71,10
ITEM01684,ORD00549,PROD0106,1,6608.91,39
ITEM01685,ORD00626,PROD0169,2,5413.84,1
ITEM01686,ORD00022,PROD0411,4,4997.3,45
ITEM01687,ORD00342,PROD0468,3,5210.37,35
ITEM01688,ORD00065,PROD0336,1,2546.29,23
ITEM01689,ORD00549,PROD0102,2,7272.03,25
ITEM01690,ORD00235,PROD0149,2,1362.96,21
ITEM01691,ORD00424,PROD0111,5,4999.04,0
ITEM01692,ORD00037,PROD0433,1,5002.56,33
ITEM01693,ORD00105,PROD0257,4,651.26,2
ITEM01694,ORD00161,PROD0145,3,5583.4,40
ITEM01695,ORD00254,PROD0018,3,4630.68,50
ITEM01696,ORD00387,PROD0336,4,2265.91,47
ITEM01697,ORD00277,PROD0442,1,2410.02,32
ITEM01698,ORD00426,PROD0011,1,6180.42,34
ITEM01699,ORD00620,PROD0471,2,3061.79,37
ITEM01700,ORD00401,PROD0100,5,5053.37,50
ITEM01701,ORD00332,PROD0218,5,7446.79,19
ITEM01702,ORD00281,PROD0235,2,4576.87,41
ITEM01703,ORD00591,PROD0242,4,6512.31,5
ITEM01704,ORD00228,PROD0496,4,3511.97,30
ITEM01705,ORD00292,PROD0465,5,5531.65,24
ITEM01706,ORD00018,PROD0255,4,2971.84,48
ITEM01707,ORD00560,PROD0366,1,6384.24,36
ITEM01708,ORD00026,PROD0204,2,1180.06,30
ITEM01709,ORD00577,PROD0056,3,3107.42,40
ITEM01710,ORD00086,PROD0049,5,3287.75,31
ITEM01711,ORD00608,PROD0128,1,4023.52,39
ITEM01712,ORD00485,PROD0268,5,5072.89,3
ITEM01713,ORD00506,PROD0130,4,5667.46,21
ITEM01714,ORD00155,PROD0019,3,2061.07,38
ITEM01715,ORD00417,PROD0447,1,6050.49,13
ITEM01716,ORD00576,PROD0407,4,1073.68,20
ITEM01717,ORD00668,PROD0121,3,3369.45,30
ITEM01718,ORD00527,PROD0285,1,4705.26,27
ITEM01719,ORD00080,PROD0193,2,5479.48,10
ITEM01720,ORD00533,PROD0384,1,2910.15,28
ITEM01721,ORD00117,PROD0020,4,1330.53,40
ITEM01722,ORD00538,PROD0250,2,2510.24,35
ITEM01723,ORD00429,PROD0205,1,4791.89,27
ITEM01724,ORD00302,PROD0369,3,3282.11,39
ITEM01725,ORD00381,PROD0289,2,4848.12,33
ITEM01726,ORD00210,PROD0412,5,6892.94,23
ITEM01727,ORD00532,PROD0310,3,3570.51,13
ITEM01728,ORD00339,PROD0475,2,2482.61,45
ITEM01729,ORD00486,PROD0006,3,1973.43,9
ITEM01730,ORD00482,PROD0035,1,4253.0,12
ITEM01731,ORD00205,PROD0356,1,5211.05,21
ITEM01732,ORD00097,PROD0032,5,6678.43,10
ITEM01733,ORD00069,PROD0180,5,3595.01,22
ITEM01734,ORD00644,PROD0008,-2,789.41,27
ITEM01735,ORD00599,PROD0374,3,1220.61,49
ITEM01736,ORD00413,PROD0479,3,5271.7,41
ITEM01737,ORD00676,PROD0104,1,2756.22,6
ITEM01738,ORD00222,PROD0144,2,315.68,6
ITEM01739,ORD00130,PROD0409,5,793.61,49
ITEM01740,ORD00393,PROD0170,5,715.56,37
ITEM01741,ORD00620,PROD0142,5,2789.6,30
ITEM01742,ORD00215,PROD0087,1,6850.43,13
ITEM01743,ORD00094,PROD0476,5,2781.52,10
ITEM01744,ORD00487,PROD0448,1,1301.21,3
ITEM01745,ORD00141,PROD0262,4,311.0,30
ITEM01746,ORD00335,PROD0155,5,3736.7,15
ITEM01747,ORD00574,PROD0202,4,6328.24,45
ITEM01748,ORD00486,PROD0182,3,3968.6,20
ITEM01749,ORD00544,PROD0041,5,5106.33,10
ITEM01750,ORD00649,PROD0427,3,5478.81,27
ITEM01751,ORD00574,PROD0227,4,3458.41,16
ITEM01752,ORD00124,PROD0286,-4,5304.44,11
ITEM01753,ORD00026,PROD0444,3,5027.48,49
ITEM01754,ORD00687,PROD0178,4,4105.66,35
ITEM01755,ORD00196,PROD0196,3,2056.12,47
ITEM01756,ORD00011,PROD0101,4,4411.33,12
ITEM01757,ORD00006,PROD0301,3,3383.7,23
ITEM01758,ORD00260,PROD0258,1,6856.32,2
ITEM01759,ORD00663,PROD0141,4,1629.55,44
ITEM01760,ORD00260,PROD0141,1,1904.24,1
ITEM01761,ORD00483,PROD0312,-4,5577.5,30
ITEM01762,ORD00664,PROD0385,5,5247.22,2
ITEM01763,ORD00379,PROD0015,5,6191.31,9
ITEM01764,ORD00182,PROD0446,2,5569.11,7
ITEM01765,ORD00058,PROD0228,1,3614.72,34
ITEM01766,ORD00285,PROD0437,2,3902.91,47
ITEM01767,ORD00018,PROD0171,3,1637.25,10
ITEM01768,ORD00601,PROD0370,3,5360.34,42
ITEM01769,ORD00413,PROD0214,1,4706.88,48
ITEM01770,ORD00514,PROD0076,3,180.17,28
ITEM01771,ORD00046,PROD0142,5,2432.34,32
ITEM01772,ORD00420,PROD0089,1,717.4,35
ITEM01773,ORD00360,PROD0061,3,816.08,44
ITEM01774,ORD00089,PROD0290,4,306.84,5
ITEM01775,ORD00187,PROD0374,1,1154.78,37
ITEM01776,ORD00642,PROD0495,1,4496.1,50
ITEM01777,ORD00011,PROD0112,3,1790.37,46
ITEM01778,ORD00253,PROD0158,2,2275.86,47
ITEM01779,ORD00136,PROD0159,1,5082.98,18
ITEM01780,ORD00183,PROD0143,2,5783.04,26
ITEM01781,ORD00232,PROD0428,2,4751.5,12
ITEM01782,ORD00182,PROD0152,3,2119.88,16
ITEM01783,ORD00095,PROD0251,3,2292.99,22
ITEM01784,ORD00658,PROD0268,4,5165.86,43
ITEM01785,ORD00175,PROD0019,5,1891.61,34
ITEM01786,ORD00583,PROD0108,4,6369.49,43
ITEM01787,ORD00296,PROD0107,3,5153.44,32
ITEM01788,ORD00565,PROD0425,3,5839.03,49
ITEM01789,ORD00216,PROD0133,2,2262.83,2
ITEM01790,ORD00119,PROD0265,2,4866.0,29
ITEM01791,ORD00601,PROD0166,-3,5954.25,42
ITEM01792,ORD00603,PROD0462,1,798.61,6
ITEM01793,ORD00645,PROD0184,1,4161.97,30
ITEM01794,ORD00343,PROD0173,1,1211.29,22
ITEM01795,ORD00314,PROD0084,4,5931.5,48
ITEM01796,ORD00023,PROD0225,5,891.51,36
ITEM01797,ORD00446,PROD0375,4,5019.87,15
ITEM01798,ORD00259,PROD0371,3,6306.49,30
ITEM01799,ORD00695,PROD0206,3,4151.82,14
ITEM01800,ORD00520,PROD0056,4,3194.56,17
ITEM01801,ORD00592,PROD0206,5,4136.01,32
ITEM01802,ORD00171,PROD0473,3,1645.1,44
ITEM01803,ORD00537,PROD0102,5,7108.53,8
ITEM01804,ORD00680,PROD0171,1,1667.74,19
ITEM01805,ORD00145,PROD0411,3,5593.14,10
ITEM01806,ORD00472,PROD0001,2,884.86,11
ITEM01807,ORD00309,PROD0158,1,1934.05,13
ITEM01808,ORD00448,PROD0047,2,702.4,35
ITEM01809,ORD00384,PROD0003,4,4700.02,6
ITEM01810,ORD00483,PROD0282,4,6635.82,30
ITEM01811,ORD00685,PROD0193,4,5405.59,48
ITEM01812,ORD00099,PROD0199,2,1305.16,8
ITEM01813,ORD00410,PROD0396,3,5919.52,43
ITEM01814,ORD00435,PROD0306,4,198.01,22
ITEM01815,ORD00501,PROD0343,5,4095.02,38
ITEM01816,ORD00183,PROD0394,2,4572.48,21
ITEM01817,ORD00514,PROD0422,1,6759.44,48
ITEM01818,ORD00408,PROD0469,1,2297.5,8
ITEM01819,ORD00512,PROD0097,1,4363.24,27
ITEM01820,ORD00096,PROD0174,4,1414.88,27
ITEM01821,ORD00155,PROD0146,3,5909.76,30
ITEM01822,ORD00036,PROD0134,4,4407.35,25
ITEM01823,ORD00699,PROD0265,1,4851.6,5
ITEM01824,ORD00355,PROD0352,1,6428.54,25
ITEM01825,ORD00013,PROD0083,3,1808.35,32
ITEM01826,ORD00394,PROD0352,4,5295.63,41
ITEM01827,ORD00687,PROD0206,4,5150.44,19
ITEM01828,ORD00436,PROD0133,1,2351.55,28
ITEM01829,ORD00515,PROD0191,4,5890.55,34
ITEM01830,ORD00374,PROD0058,2,2641.71,34
ITEM01831,ORD00393,PROD0446,1,5691.16,21
ITEM01832,ORD00605,PROD0133,2,2293.64,39
ITEM01833,ORD00466,PROD0223,1,174.25,2
ITEM01834,ORD00125,PROD0445,4,6206.97,3
ITEM01835,ORD00614,PROD0352,3,5718.94,21
ITEM01836,ORD00692,PROD0152,1,2031.13,11
ITEM01837,ORD00301,PROD0183,4,5764.34,20
ITEM01838,ORD00305,PROD0326,1,3252.15,22
ITEM01839,ORD00038,PROD0273,4,4026.41,5
ITEM01840,ORD00548,PROD0049,2,3866.12,40
ITEM01841,ORD00506,PROD0221,3,6149.14,29
ITEM01842,ORD00633,PROD0125,5,4942.27,2
ITEM01843,ORD00079,PROD0168,3,2506.22,38
ITEM01844,ORD00654,PROD0416,1,5275.81,46
ITEM01845,ORD00081,PROD0173,3,1300.77,1
ITEM01846,ORD00189,PROD0487,3,3424.51,47
ITEM01847,ORD00082,PROD0429,4,4230.56,50
ITEM01848,ORD00197,PROD0293,3,3414.14,39
ITEM01849,ORD00527,PROD0277,2,3893.84,3
ITEM01850,ORD00384,PROD0294,4,3951.67,27
ITEM01851,ORD00282,PROD0383,2,5049.71,42
ITEM01852,ORD00047,PROD0310,4,4020.55,43
ITEM01853,ORD00292,PROD0140,1,3995.67,1
ITEM01854,ORD00425,PROD0337,2,3811.88,29
ITEM01855,ORD00614,PROD0405,3,1949.48,14
ITEM01856,ORD00019,PROD0364,3,4502.48,39
ITEM01857,ORD00295,PROD0373,5,616.31,37
ITEM01858,ORD00431,PROD0326,5,3010.64,24
ITEM01859,ORD00488,PROD0477,5,3682.25,21
ITEM01860,ORD00328,PROD0178,4,4026.45,47
ITEM01861,ORD00511,PROD0108,5,7037.1,43
ITEM01862,ORD00400,PROD0131,4,5399.44,36
ITEM01863,ORD00081,PROD0324,4,1173.96,22
ITEM01864,ORD00086,PROD0107,5,4693.12,18
ITEM01865,ORD00323,PROD0232,4,2439.67,39
ITEM01866,ORD00599,PROD0086,5,4586.43,27
ITEM01867,ORD00426,PROD0392,1,4671.41,18
ITEM01868,ORD00570,PROD0381,4,5636.44,24
ITEM01869,ORD00551,PROD0068,4,5520.06,7
ITEM01870,ORD00100,PROD0203,2,5644.6,7
ITEM01871,ORD00585,PROD0149,2,1347.01,49
ITEM01872,ORD00411,PROD0282,4,6013.72,13
ITEM01873,ORD00429,PROD0462,5,788.15,49
ITEM01874,ORD00372,PROD0323,1,4337.37,43
ITEM01875,ORD00649,PROD0391,3,6574.96,34
ITEM01876,ORD00402,PROD0116,4,6904.22,29
ITEM01877,ORD00294,PROD0423,4,1340.25,11
ITEM01878,ORD00410,PROD0148,1,1630.89,21
ITEM01879,ORD00476,PROD0336,2,2665.48,6
ITEM01880,ORD00393,PROD0298,4,1256.34,26
ITEM01881,ORD00194,PROD0326,1,3273.04,8
ITEM01882,ORD00625,PROD0318,5,6764.16,38
ITEM01883,ORD00585,PROD0375,-4,5701.86,20
ITEM01884,ORD00625,PROD0128,2,4571.68,30
ITEM01885,ORD00094,PROD0488,3,3286.78,38
ITEM01886,ORD00670,PROD0200,5,1461.88,12
ITEM01887,ORD00166,PROD0235,3,5497.34,15
ITEM01888,ORD00180,PROD0242,2,6574.61,18
ITEM01889,ORD00067,PROD0458,1,5144.64,29
ITEM01890,ORD00471,PROD0126,5,633.77,15
ITEM01891,ORD00182,PROD0499,4,2529.49,7
ITEM01892,ORD00619,PROD0429,3,4131.25,10
ITEM01893,ORD00251,PROD0237,1,4914.68,2
ITEM01894,ORD00699,PROD0347,4,3773.48,30
ITEM01895,ORD00395,PROD0037,4,6811.6,45
ITEM01896,ORD00551,PROD0062,5,3076.54,34
ITEM01897,ORD00025,PROD0225,4,987.28,3
ITEM01898,ORD00300,PROD0416,4,5972.19,46
ITEM01899,ORD00041,PROD0187,4,3824.09,32
ITEM01900,ORD00645,PROD0333,4,1429.16,7
ITEM01901,ORD00107,PROD0075,3,4848.84,37
ITEM01902,ORD00115,PROD0370,2,5131.87,42
ITEM01903,ORD00348,PROD0073,2,739.28,13
ITEM01904,ORD00271,PROD0050,3,7143.05,4
ITEM01905,ORD00470,PROD0461,4,7085.49,48
ITEM01906,ORD00267,PROD0176,3,4796.93,21
ITEM01907,ORD00462,PROD0359,3,2436.16,38
ITEM01908,ORD00037,PROD0390,2,2968.03,18
ITEM01909,ORD00027,PROD0114,3,5821.34,45
ITEM01910,ORD00299,PROD0158,2,2166.68,19
ITEM01911,ORD00487,PROD0366,4,6792.95,9
ITEM01912,ORD00132,PROD0076,5,192.34,24
ITEM01913,ORD00264,PROD0327,2,4219.16,13
ITEM01914,ORD00598,PROD0156,2,2920.13,16
ITEM01915,ORD00373,PROD0370,5,5709.6,33
ITEM01916,ORD00416,PROD0245,5,2244.47,22
ITEM01917,ORD00660,PROD0080,5,7700.49,20
ITEM01918,ORD00536,PROD0192,4,870.61,31
ITEM01919,ORD00664,PROD0087,5,6304.85,30
ITEM01920,ORD00389,PROD0008,1,805.75,19
ITEM01921,ORD00212,PROD0115,2,5198.56,49
ITEM01922,ORD00123,PROD0333,2,1399.11,29
ITEM01923,ORD00584,PROD0468,1,5311.53,50
ITEM01924,ORD00537,PROD0460,2,2471.88,23
ITEM01925,ORD00681,PROD0017,4,7181.94,21
ITEM01926,ORD00520,PROD0035,3,4563.06,34
ITEM01927,ORD00551,PROD0447,1,7350.68,3
ITEM01928,ORD00458,PROD0291,5,3204.36,16
ITEM01929,ORD00188,PROD0354,2,6387.71,45
ITEM01930,ORD00468,PROD0091,1,4299.61,17
ITEM01931,ORD00566,PROD0143,1,6071.89,46
ITEM01932,ORD00066,PROD0464,2,759.65,3
ITEM01933,ORD00213,PROD0117,2,4789.29,37
ITEM01934,ORD00489,PROD0238,1,6940.89,50
ITEM01935,ORD00053,PROD0164,1,2744.71,7
ITEM01936,ORD00453,PROD0043,4,4047.26,34
ITEM01937,ORD00604,PROD0111,5,4669.5,36
ITEM01938,ORD00010,PROD0298,4,1220.58,7
ITEM01939,ORD00454,PROD0399,2,6307.44,40
ITEM01940,ORD00630,PROD0387,4,5855.02,16
ITEM01941,ORD00417,PROD0308,3,449.41,11
ITEM01942,ORD00337,PROD0260,4,5396.56,41
ITEM01943,ORD00307,PROD0136,5,4871.57,17
ITEM01944,ORD00695,PROD0288,5,6283.92,28
ITEM01945,ORD00115,PROD0388,2,6828.12,20
ITEM01946,ORD00522,PROD0241,4,5618.19,4
ITEM01947,ORD00443,PROD0345,3,2989.08,28
ITEM01948,ORD00351,PROD0327,5,5326.28,12
ITEM01949,ORD00112,PROD0391,2,6032.25,32
ITEM01950,ORD00313,PROD0164,5,2981.23,43
ITEM01951,ORD00308,PROD0475,5,2518.74,43
ITEM01952,ORD00159,PROD0166,-2,5332.94,25
ITEM01953,ORD00176,PROD0437,2,3854.88,10
ITEM01954,ORD00334,PROD0490,5,1012.66,41
ITEM01955,ORD00610,PROD0404,4,5740.15,17
ITEM01956,ORD00235,PROD0478,3,1347.71,19
ITEM01957,ORD00380,PROD0075,3,4301.48,22
ITEM01958,ORD00323,PROD0231,3,3651.46,25
ITEM01959,ORD00428,PROD0003,4,4545.27,26
ITEM01960,ORD00363,PROD0331,2,7265.34,49
ITEM01961,ORD00281,PROD0010,2,6200.24,45
ITEM01962,ORD00263,PROD0151,3,1053.82,27
ITEM01963,ORD00392,PROD0167,5,6034.82,12
ITEM01964,ORD00221,PROD0317,5,2285.33,17
ITEM01965,ORD00110,PROD0039,2,2943.8,46
ITEM01966,ORD00492,PROD0483,5,6551.92,2
ITEM01967,ORD00676,PROD0200,4,1353.01,38
ITEM01968,ORD00601,PROD0193,1,4523.5,40
ITEM01969,ORD00351,PROD0142,5,2562.2,18
ITEM01970,ORD00114,PROD0242,2,7678.96,4
ITEM01971,ORD00333,PROD0397,4,7599.78,9
ITEM01972,ORD00604,PROD0154,5,2292.92,5
ITEM01973,ORD00449,PROD0126,3,657.53,48
ITEM01974,ORD00677,PROD0134,5,4894.6,18
ITEM01975,ORD00023,PROD0072,1,4448.31,44
ITEM01976,ORD00322,PROD0491,3,1429.36,28
ITEM01977,ORD00220,PROD0095,3,6714.15,29
ITEM01978,ORD00371,PROD0171,2,1544.81,45
ITEM01979,ORD00266,PROD0131,5,6673.29,1
ITEM01980,ORD00144,PROD0062,4,2891.16,31
ITEM01981,ORD00050,PROD0426,5,5919.68,32
ITEM01982,ORD00383,PROD0009,5,3299.79,2
ITEM01983,ORD00517,PROD0448,3,1483.98,31
ITEM01984,ORD00290,PROD0295,3,5375.36,47
ITEM01985,ORD00078,PROD0290,1,394.88,49
ITEM01986,ORD00116,PROD0273,2,4708.05,5
ITEM01987,ORD00588,PROD0473,4,1528.04,12
ITEM01988,ORD00075,PROD0393,4,656.24,29
ITEM01989,ORD00463,PROD0456,2,2691.79,4
ITEM01990,ORD00187,PROD0332,5,4557.85,33
ITEM01991,ORD00443,PROD0456,1,2508.2,18
ITEM01992,ORD00007,PROD0320,-4,2300.32,14
ITEM01993,ORD00331,PROD0219,2,2165.91,14
ITEM01994,ORD00599,PROD0346,3,6911.79,41
ITEM01995,ORD00682,PROD0103,5,904.78,45
ITEM01996,ORD00591,PROD0079,2,5255.84,13
ITEM01997,ORD00316,PROD0093,1,5283.73,38
ITEM01998,ORD00041,PROD0400,2,2050.77,4
ITEM01999,ORD00336,PROD0446,3,7096.76,42
